;tweetid;inaccurate_or_misleadning;stance;senti;hate
4421;1475568038674108418;0;Pro-vaccine;negative;neither
4422;1504950930973806604;0;Pro-vaccine;neutral;neither
4423;1454236088835448832;1;Anti-vaccine;neutral;neither
4424;1450606387898290181;0;Unsure about the vaccine;positive;hate_speech
4425;1441268594340294672;1;Pro-vaccine;negative;neither
4426;1463926171691892748;1;Anti-vaccine;neutral;neither
4427;1454152813425070082;1;Anti-vaccine;positive;neither
4428;1485310243558944769;1;Anti-vaccine;negative;offensive_language
4429;1435929013181194243;0;Unsure about the vaccine;positive;neither
4430;1480163762699079694;0;Pro-vaccine;neutral;neither
4431;1479276294256820228;0;Pro-vaccine;neutral;neither
4432;1463199290734649346;1;Anti-vaccine;negative;offensive_language
4433;1436623527810158593;0;Pro-vaccine;positive;neither
4434;1500347881730949120;0;Pro-vaccine;positive;neither
4435;1452329233359966210;0;Pro-vaccine;negative;neither
4436;1497349325164367875;0;Anti-vaccine;positive;neither
4437;1479362650584715265;0;Pro-vaccine;neutral;neither
4438;1443764638454267904;0;Anti-vaccine;negative;neither
4439;1443962908518592514;0;Anti-vaccine;positive;neither
4440;1499510656487374853;1;Anti-vaccine;positive;neither
4441;1498969354033152003;1;Anti-vaccine;negative;offensive_language
4442;1449413607012413441;1;Anti-vaccine;negative;neither
4443;1480898315994730496;1;Anti-vaccine;positive;neither
4444;1466943372858429445;1;Anti-vaccine;negative;neither
4445;1497591576700370949;0;Pro-vaccine;negative;neither
4446;1506586631356174340;1;Pro-vaccine;neutral;neither
4447;1482021587578667012;0;Pro-vaccine;neutral;neither
4448;1488795082358607874;0;Unsure about the vaccine;neutral;neither
4449;1444764235846897664;0;Pro-vaccine;negative;neither
4450;1439233512465330181;0;Unsure about the vaccine;negative;neither
4451;1467376368820367365;0;Unsure about the vaccine;negative;neither
4452;1475932862889267205;1;Anti-vaccine;negative;neither
4453;1453921384380485639;1;Anti-vaccine;neutral;neither
4454;1472117774017187843;0;Unsure about the vaccine;neutral;neither
4455;1448983298475237377;0;Anti-vaccine;negative;neither
4456;1498389807122337792;0;Pro-vaccine;positive;neither
4457;1475242485995610115;0;Pro-vaccine;neutral;neither
4458;1496989665001361412;1;Anti-vaccine;negative;neither
4459;1477486349171281921;0;Unsure about the vaccine;negative;offensive_language
4460;1455988318760546308;0;Pro-vaccine;neutral;neither
4461;1503887832670261252;1;Anti-vaccine;negative;neither
4462;1472001700542124037;0;Unsure about the vaccine;neutral;neither
4463;1479904844672643074;0;Pro-vaccine;negative;neither
4464;1484377988515123205;0;Pro-vaccine;positive;neither
4465;1458088255744839684;0;Pro-vaccine;positive;offensive_language
4466;1464406876456730629;0;Anti-vaccine;neutral;neither
4467;1486601377505628166;0;Anti-vaccine;negative;neither
4468;1445774500545527816;0;Anti-vaccine;neutral;neither
4469;1480023852650582016;1;Anti-vaccine;positive;offensive_language
4470;1498322653433769993;0;Pro-vaccine;neutral;neither
4471;1483263319113084929;0;Unsure about the vaccine;positive;neither
4472;1463216371559550977;1;Anti-vaccine;positive;neither
4473;1446421585913683968;0;Anti-vaccine;neutral;neither
4474;1479902636904050691;1;Anti-vaccine;neutral;neither
4475;1488601300472410113;0;Anti-vaccine;negative;hate_speech
4476;1445774500545527816;0;Anti-vaccine;neutral;neither
4477;1449934273415454721;0;Pro-vaccine;neutral;neither
4478;1477626455702093827;0;Anti-vaccine;positive;offensive_language
4479;1490228213070528515;0;Pro-vaccine;positive;neither
4480;1493373149353807875;1;Anti-vaccine;neutral;neither
4481;1489738451838812165;0;Pro-vaccine;neutral;neither
4482;1443167903612907521;1;Anti-vaccine;negative;offensive_language
4483;1463741274347884548;0;Pro-vaccine;neutral;neither
4484;1487348330527178752;0;Unsure about the vaccine;negative;neither
4485;1478870654682218496;0;Anti-vaccine;negative;neither
4486;1509496591786381314;1;Anti-vaccine;negative;hate_speech
4487;1472377731962654722;0;Anti-vaccine;neutral;neither
4488;1438310727178244101;0;Unsure about the vaccine;neutral;offensive_language
4489;1500373492952612864;0;Pro-vaccine;positive;neither
4490;1483456533765799937;1;Anti-vaccine;negative;neither
4491;1479194252529778688;1;Anti-vaccine;negative;offensive_language
4492;1509453056336879619;1;Anti-vaccine;positive;neither
4493;1491859139089551361;0;Pro-vaccine;negative;offensive_language
4494;1466063518893953028;0;Pro-vaccine;neutral;neither
4495;1490906250120679433;0;Pro-vaccine;negative;neither
4496;1497820197369294850;0;Pro-vaccine;positive;neither
4497;1492263424780238854;0;Anti-vaccine;positive;offensive_language
4498;1454170469494579208;0;Unsure about the vaccine;neutral;neither
4499;1455718232489398277;1;Anti-vaccine;negative;neither
4500;1438578204898471940;0;Unsure about the vaccine;positive;hate_speech
4501;1469040110175801345;1;Anti-vaccine;negative;neither
4502;1475049480474951680;0;Pro-vaccine;negative;hate_speech
4503;1479831456449015809;0;Pro-vaccine;positive;neither
4504;1453613801706766339;1;Anti-vaccine;negative;neither
4505;1487611744042192897;0;Pro-vaccine;negative;neither
4506;1439326370241318919;0;Unsure about the vaccine;positive;neither
4507;1492801373175488513;0;Pro-vaccine;neutral;offensive_language
4508;1460373375726014471;0;Anti-vaccine;negative;neither
4509;1442632060250820609;0;Pro-vaccine;negative;neither
4510;1462964948984733697;1;Anti-vaccine;negative;offensive_language
4511;1499009646069268486;0;Unsure about the vaccine;negative;neither
4512;1494149349563109376;1;Anti-vaccine;negative;neither
4513;1445312696270872576;1;Anti-vaccine;negative;neither
4514;1461148357494071302;0;Pro-vaccine;negative;offensive_language
4515;1473455904490201093;0;Pro-vaccine;negative;neither
4516;1501604327953162240;1;Anti-vaccine;positive;neither
4517;1451376117621927942;1;Anti-vaccine;negative;neither
4518;1435818168375644160;1;Anti-vaccine;negative;neither
4519;1470884898005266434;0;Unsure about the vaccine;positive;neither
4520;1497410440179113985;0;Pro-vaccine;negative;offensive_language
4521;1500454539274723331;0;Unsure about the vaccine;negative;neither
4522;1436838554387173379;0;Pro-vaccine;negative;offensive_language
4523;1481002237014933513;1;Pro-vaccine;neutral;offensive_language
4524;1493749031511760900;0;Unsure about the vaccine;neutral;offensive_language
4525;1482363105527148546;0;Pro-vaccine;positive;neither
4526;1469261199837900802;0;Pro-vaccine;negative;neither
4527;1469311465077329925;0;Anti-vaccine;negative;offensive_language
4528;1454080401845141505;0;Pro-vaccine;positive;offensive_language
4529;1500891191767977989;0;Pro-vaccine;positive;neither
4530;1457169496226009094;0;Pro-vaccine;negative;neither
4531;1503734761767981064;0;Pro-vaccine;neutral;neither
4532;1451351592796672007;1;Unsure about the vaccine;negative;hate_speech
4533;1507334059902619694;1;Unsure about the vaccine;negative;offensive_language
4534;1495022749588369414;0;Pro-vaccine;positive;neither
4535;1440321687279452165;0;Pro-vaccine;neutral;neither
4536;1495048088838455297;1;Anti-vaccine;neutral;neither
4537;1452764279246000132;0;Unsure about the vaccine;positive;neither
4538;1504275244734828545;0;Pro-vaccine;positive;neither
4539;1485030055709487107;0;Pro-vaccine;negative;neither
4540;1470520701501255687;1;Anti-vaccine;positive;offensive_language
4541;1474467789603700737;0;Pro-vaccine;positive;neither
4542;1497632916209233921;1;Anti-vaccine;neutral;neither
4543;1455315548489732098;1;Anti-vaccine;negative;hate_speech
4544;1484743062010138631;1;Anti-vaccine;negative;offensive_language
4545;1503589700665155588;0;Anti-vaccine;positive;neither
4546;1505182148005068801;1;Unsure about the vaccine;negative;neither
4547;1443332881955258371;0;Unsure about the vaccine;neutral;neither
4548;1442702610964762631;0;Pro-vaccine;neutral;offensive_language
4549;1449616504698417153;0;Unsure about the vaccine;negative;neither
4550;1504740432021966852;0;Unsure about the vaccine;positive;neither
4551;1457973161509654532;1;Anti-vaccine;positive;neither
4552;1460921843263565824;0;Pro-vaccine;negative;neither
4553;1495529967668666373;0;Pro-vaccine;negative;neither
4554;1471719402827624450;0;Unsure about the vaccine;neutral;neither
4555;1487806008592412673;0;Anti-vaccine;negative;neither
4556;1500894760059510795;0;Pro-vaccine;positive;offensive_language
4557;1476272391970074636;0;Unsure about the vaccine;neutral;neither
4558;1470152245526286343;0;Pro-vaccine;positive;neither
4559;1502105521070882821;0;Anti-vaccine;neutral;neither
4560;1498261682082091011;1;Anti-vaccine;negative;neither
4561;1488225516972822528;0;Anti-vaccine;positive;offensive_language
4562;1435806788146712587;0;Anti-vaccine;neutral;offensive_language
4563;1450190882523779078;1;Anti-vaccine;negative;offensive_language
4564;1494377454668025856;1;Anti-vaccine;positive;offensive_language
4565;1442670891549085704;0;Pro-vaccine;negative;offensive_language
4566;1504765129891667969;1;Anti-vaccine;negative;offensive_language
4567;1498531296062341123;0;Unsure about the vaccine;positive;neither
4568;1491262212425809922;1;Anti-vaccine;negative;neither
4569;1469529988152139779;0;Pro-vaccine;neutral;neither
4570;1443534356790878213;0;Pro-vaccine;positive;neither
4571;1450816383625961484;1;Anti-vaccine;negative;neither
4572;1456020871475195905;0;Pro-vaccine;positive;neither
4573;1439054403906899973;1;Anti-vaccine;neutral;neither
4574;1490402098139348998;0;Pro-vaccine;negative;neither
4575;1450678188355424258;0;Pro-vaccine;neutral;neither
4576;1441404240984002560;0;Pro-vaccine;neutral;neither
4577;1461393941543202821;1;Unsure about the vaccine;neutral;neither
4578;1490008477867069443;0;Unsure about the vaccine;negative;neither
4579;1496974832470302720;0;Unsure about the vaccine;neutral;neither
4580;1470971042432790536;0;Pro-vaccine;neutral;neither
4581;1447548032308875271;0;Anti-vaccine;positive;neither
4582;1505909867617263616;0;Pro-vaccine;negative;offensive_language
4583;1436011000269090827;1;Anti-vaccine;negative;offensive_language
4584;1438907383615561730;1;Anti-vaccine;positive;hate_speech
4585;1467386655946711041;0;Unsure about the vaccine;negative;neither
4586;1496714637315821570;0;Anti-vaccine;positive;offensive_language
4587;1494780928601858056;0;Pro-vaccine;negative;neither
4588;1465966953986768899;0;Unsure about the vaccine;positive;neither
4589;1483451653680517123;0;Unsure about the vaccine;neutral;neither
4590;1503381432873406466;0;Unsure about the vaccine;positive;neither
4591;1471226925548982282;1;Anti-vaccine;negative;neither
4592;1475259200892723200;1;Anti-vaccine;neutral;neither
4593;1489510485296881665;0;Pro-vaccine;positive;hate_speech
4594;1455157514597711873;0;Unsure about the vaccine;negative;neither
4595;1481063289551560706;1;Anti-vaccine;negative;neither
4596;1487689615599362051;0;Pro-vaccine;negative;neither
4597;1461062967387168768;0;Pro-vaccine;neutral;offensive_language
4598;1443256530111926280;0;Anti-vaccine;negative;offensive_language
4599;1493269131646361602;0;Anti-vaccine;negative;neither
4600;1489346141770727434;1;Anti-vaccine;negative;neither
4601;1486806089891000321;0;Unsure about the vaccine;negative;neither
4602;1502372766154117125;1;Anti-vaccine;negative;neither
4603;1446343819549556736;0;Unsure about the vaccine;negative;neither
4604;1486222066600665088;1;Anti-vaccine;positive;neither
4605;1499052543086927879;0;Pro-vaccine;neutral;neither
4606;1441423623483314179;0;Pro-vaccine;negative;hate_speech
4607;1470569964973150213;1;Anti-vaccine;negative;offensive_language
4608;1495836383663038468;0;Pro-vaccine;neutral;neither
4609;1479419748387639296;0;Pro-vaccine;positive;neither
4610;1450541120899977229;0;Pro-vaccine;negative;offensive_language
4611;1505554250897756163;0;Pro-vaccine;positive;neither
4612;1480809942038859777;1;Anti-vaccine;positive;neither
4613;1441072962661228545;0;Pro-vaccine;negative;neither
4614;1468342528390873095;0;Pro-vaccine;positive;neither
4615;1504071461853671424;0;Anti-vaccine;positive;hate_speech
4616;1457977521643958272;1;Anti-vaccine;positive;neither
4617;1478105540286898179;0;Unsure about the vaccine;neutral;offensive_language
4618;1476191543396651010;0;Pro-vaccine;positive;neither
4619;1488378005693120512;0;Pro-vaccine;negative;neither
4620;1443942315907768321;0;Pro-vaccine;negative;hate_speech
4621;1494614580643135492;0;Pro-vaccine;positive;neither
4622;1495382735665332231;0;Pro-vaccine;positive;neither
4623;1467772902002999298;0;Pro-vaccine;negative;neither
4624;1481225540057059329;0;Anti-vaccine;negative;neither
4625;1488234964822859781;0;Pro-vaccine;positive;neither
4626;1462539251556433920;1;Anti-vaccine;neutral;offensive_language
4627;1445292519307292673;0;Pro-vaccine;positive;neither
4628;1506628154944888837;0;Pro-vaccine;negative;neither
4629;1484515187076087812;1;Anti-vaccine;negative;neither
4630;1489791719860146176;0;Anti-vaccine;negative;neither
4631;1450655592289378307;0;Pro-vaccine;neutral;neither
4632;1452774529894260742;0;Pro-vaccine;positive;neither
4633;1437330816418320390;0;Unsure about the vaccine;neutral;neither
4634;1436071776027615233;0;Anti-vaccine;negative;offensive_language
4635;1462156367410569216;0;Unsure about the vaccine;negative;neither
4636;1472000400366600192;0;Anti-vaccine;positive;neither
4637;1476369235572101124;1;Anti-vaccine;positive;neither
4638;1488299764521349120;1;Anti-vaccine;positive;neither
4639;1506450649424142337;0;Unsure about the vaccine;neutral;offensive_language
4640;1475950005835997187;0;Pro-vaccine;positive;neither
4641;1445334954259501063;0;Unsure about the vaccine;negative;neither
4642;1491205687174901761;0;Anti-vaccine;positive;neither
4643;1502420291112378376;0;Pro-vaccine;positive;neither
4644;1478152446996271108;0;Pro-vaccine;negative;hate_speech
4645;1457601659261972484;0;Pro-vaccine;positive;neither
4646;1438720519491182594;0;Unsure about the vaccine;positive;neither
4647;1462066922418315276;0;Pro-vaccine;positive;neither
4648;1486827213739679745;1;Unsure about the vaccine;negative;neither
4649;1471968260807553027;1;Pro-vaccine;negative;hate_speech
4650;1471903206171156484;0;Pro-vaccine;positive;neither
4651;1447533580700192771;0;Anti-vaccine;positive;neither
4652;1501505061159059456;0;Pro-vaccine;neutral;neither
4653;1488127291125338112;0;Pro-vaccine;neutral;offensive_language
4654;1489093651078725633;0;Pro-vaccine;positive;hate_speech
4655;1456198376203161600;1;Anti-vaccine;neutral;neither
4656;1505176910644625413;1;Pro-vaccine;positive;neither
4657;1445334954259501063;0;Unsure about the vaccine;negative;neither
4658;1446752370147352582;0;Pro-vaccine;positive;neither
4659;1493552377462407170;0;Pro-vaccine;negative;neither
4660;1497958141119578112;1;Anti-vaccine;negative;neither
4661;1480421515619307520;0;Unsure about the vaccine;positive;neither
4662;1483203756187537416;0;Pro-vaccine;positive;neither
4663;1449913263496564741;1;Anti-vaccine;negative;neither
4664;1508177101760995333;0;Pro-vaccine;negative;neither
4665;1460910786738626564;1;Anti-vaccine;positive;neither
4666;1460895371673092097;1;Anti-vaccine;positive;neither
4667;1503816352422842370;0;Pro-vaccine;positive;neither
4668;1449154233530343425;0;Pro-vaccine;positive;neither
4669;1435950166452826115;1;Anti-vaccine;negative;neither
4670;1440629654897893381;1;Pro-vaccine;positive;neither
4671;1496275819588685825;1;Anti-vaccine;negative;neither
4672;1442316316266962944;0;Pro-vaccine;neutral;offensive_language
4673;1436776011648024576;0;Anti-vaccine;neutral;hate_speech
4674;1480085290899312641;0;Pro-vaccine;positive;offensive_language
4675;1468797752842801154;0;Pro-vaccine;positive;neither
4676;1495514778990784517;0;Unsure about the vaccine;negative;neither
4677;1502623499105546245;1;Anti-vaccine;neutral;neither
4678;1459566236895956992;0;Pro-vaccine;negative;neither
4679;1484653419860459520;0;Pro-vaccine;positive;neither
4680;1453142720650821635;0;Pro-vaccine;negative;neither
4681;1502162785731375108;1;Anti-vaccine;negative;neither
4682;1443390311837863938;0;Anti-vaccine;neutral;neither
4683;1465003621968330752;0;Pro-vaccine;negative;neither
4684;1478138651028516864;1;Anti-vaccine;negative;hate_speech
4685;1454933024110374912;0;Anti-vaccine;neutral;offensive_language
4686;1443944415098200065;0;Pro-vaccine;negative;hate_speech
