;tweetid;cretaed_at;category;senti;hate
3116;1277983174627295232;Tue Jun 30 15:11:47 +0000 2020;conspiracy;positive;offensive_language
3117;1277986202692526080;Tue Jun 30 15:23:49 +0000 2020;conspiracy;negative;neither
3118;1277989510643617793;Tue Jun 30 15:36:57 +0000 2020;conspiracy;negative;neither
3119;1278002110571872256;Tue Jun 30 16:27:01 +0000 2020;calling out or correction;neutral;neither
3120;1278002936891822087;Tue Jun 30 16:30:18 +0000 2020;sarcasm or satire;negative;offensive_language
3121;1278032893894258688;Tue Jun 30 18:29:21 +0000 2020;calling out or correction;positive;hate_speech
3122;1278045174237667330;Tue Jun 30 19:18:09 +0000 2020;conspiracy;negative;neither
3123;1278060690461188096;Tue Jun 30 20:19:48 +0000 2020;politics;positive;neither
3124;1278062424898273283;Tue Jun 30 20:26:42 +0000 2020;sarcasm or satire;positive;offensive_language
3125;1278065046212485122;Tue Jun 30 20:37:06 +0000 2020;calling out or correction;negative;neither
3126;1278073258299047936;Tue Jun 30 21:09:44 +0000 2020;conspiracy;negative;neither
3127;1278120658862575617;Wed Jul 01 00:18:06 +0000 2020;sarcasm or satire;negative;neither
3128;1278138776066326529;Wed Jul 01 01:30:05 +0000 2020;fake cure;positive;neither
3129;1278159626157142017;Wed Jul 01 02:52:56 +0000 2020;politics;neutral;neither
3130;1278164106772545538;Wed Jul 01 03:10:44 +0000 2020;conspiracy;negative;neither
3131;1278178696411652097;Wed Jul 01 04:08:43 +0000 2020;conspiracy;negative;neither
3132;1278184270171865088;Wed Jul 01 04:30:52 +0000 2020;conspiracy;negative;neither
3133;1278248067192557568;Wed Jul 01 08:44:22 +0000 2020;conspiracy;negative;neither
3134;1278261109330456576;Wed Jul 01 09:36:12 +0000 2020;conspiracy;neutral;neither
3135;1278283472176545799;Wed Jul 01 11:05:03 +0000 2020;calling out or correction;negative;neither
3136;1278283662878965760;Wed Jul 01 11:05:49 +0000 2020;calling out or correction;negative;neither
3137;1278356640698437636;Wed Jul 01 15:55:48 +0000 2020;calling out or correction;negative;neither
3138;1278365967261761537;Wed Jul 01 16:32:52 +0000 2020;sarcasm or satire;positive;neither
3139;1278373545311997954;Wed Jul 01 17:02:58 +0000 2020;news;negative;hate_speech
3140;1278407041631916032;Wed Jul 01 19:16:05 +0000 2020;conspiracy;negative;offensive_language
3141;1278427613388771329;Wed Jul 01 20:37:49 +0000 2020;calling out or correction;positive;hate_speech
3142;1278433719079010306;Wed Jul 01 21:02:05 +0000 2020;conspiracy;negative;neither
3143;1278449727546314754;Wed Jul 01 22:05:42 +0000 2020;sarcasm or satire;neutral;neither
3144;1278461725222682624;Wed Jul 01 22:53:22 +0000 2020;calling out or correction;negative;offensive_language
3145;1278494714254114816;Thu Jul 02 01:04:27 +0000 2020;calling out or correction;negative;offensive_language
3146;1278495250160529410;Thu Jul 02 01:06:35 +0000 2020;politics;negative;neither
3147;1278526036049879042;Thu Jul 02 03:08:55 +0000 2020;conspiracy;positive;offensive_language
3148;1278541191592599560;Thu Jul 02 04:09:08 +0000 2020;calling out or correction;neutral;hate_speech
3149;1278552853775179776;Thu Jul 02 04:55:29 +0000 2020;irrelevant;negative;offensive_language
3150;1278579005504073728;Thu Jul 02 06:39:24 +0000 2020;conspiracy;negative;offensive_language
3151;1278629413953945603;Thu Jul 02 09:59:42 +0000 2020;calling out or correction;negative;neither
3152;1278645861573165056;Thu Jul 02 11:05:04 +0000 2020;calling out or correction;neutral;neither
3153;1278672646285205504;Thu Jul 02 12:51:30 +0000 2020;calling out or correction;negative;neither
3154;1278687987463786496;Thu Jul 02 13:52:27 +0000 2020;calling out or correction;negative;hate_speech
3155;1278704078361694214;Thu Jul 02 14:56:24 +0000 2020;conspiracy;positive;offensive_language
3156;1278732776515219456;Thu Jul 02 16:50:26 +0000 2020;ambiguous or hard to classify;negative;offensive_language
3157;1278738248521658369;Thu Jul 02 17:12:10 +0000 2020;conspiracy;negative;hate_speech
3158;1278745751342837761;Thu Jul 02 17:41:59 +0000 2020;calling out or correction;negative;neither
3159;1278766404880207872;Thu Jul 02 19:04:03 +0000 2020;calling out or correction;negative;offensive_language
3160;1278785727778754560;Thu Jul 02 20:20:50 +0000 2020;calling out or correction;negative;neither
3161;1278802279995445256;Thu Jul 02 21:26:37 +0000 2020;conspiracy;positive;neither
3162;1278816287536353281;Thu Jul 02 22:22:16 +0000 2020;conspiracy;negative;neither
3163;1278819624428208133;Thu Jul 02 22:35:32 +0000 2020;politics;positive;neither
3164;1278826172936306688;Thu Jul 02 23:01:33 +0000 2020;sarcasm or satire;positive;hate_speech
3165;1278862521730924544;Fri Jul 03 01:25:59 +0000 2020;true public health response;negative;neither
3166;1278878295170281472;Fri Jul 03 02:28:40 +0000 2020;calling out or correction;negative;hate_speech
3167;1278879214859620352;Fri Jul 03 02:32:19 +0000 2020;calling out or correction;positive;offensive_language
3168;1278928205743747073;Fri Jul 03 05:47:00 +0000 2020;calling out or correction;positive;offensive_language
3169;1278964692803653633;Fri Jul 03 08:11:59 +0000 2020;calling out or correction;negative;neither
3170;1278971378213900293;Fri Jul 03 08:38:33 +0000 2020;sarcasm or satire;positive;offensive_language
3171;1279017732235767808;Fri Jul 03 11:42:45 +0000 2020;true prevention;neutral;neither
3172;1279047018367852545;Fri Jul 03 13:39:07 +0000 2020;calling out or correction;negative;offensive_language
3173;1279047990200676359;Fri Jul 03 13:42:59 +0000 2020;irrelevant;positive;offensive_language
3174;1279063480432300032;Fri Jul 03 14:44:32 +0000 2020;calling out or correction;negative;offensive_language
3175;1279110619703185409;Fri Jul 03 17:51:51 +0000 2020;true public health response;positive;neither
3176;1279114329380528129;Fri Jul 03 18:06:35 +0000 2020;calling out or correction;negative;neither
3177;1279122938508255233;Fri Jul 03 18:40:48 +0000 2020;irrelevant;negative;hate_speech
3178;1279138778603499520;Fri Jul 03 19:43:44 +0000 2020;calling out or correction;negative;offensive_language
3179;1279165605090746369;Fri Jul 03 21:30:20 +0000 2020;conspiracy;negative;neither
3180;1279171367473164299;Fri Jul 03 21:53:14 +0000 2020;conspiracy;negative;neither
3181;1279171910505562112;Fri Jul 03 21:55:23 +0000 2020;calling out or correction;negative;hate_speech
3182;1279197950774665218;Fri Jul 03 23:38:52 +0000 2020;sarcasm or satire;positive;offensive_language
3183;1279230750324334592;Sat Jul 04 01:49:12 +0000 2020;sarcasm or satire;negative;neither
3184;1279245331885166597;Sat Jul 04 02:47:09 +0000 2020;calling out or correction;positive;neither
3185;1279257866071916546;Sat Jul 04 03:36:57 +0000 2020;ambiguous or hard to classify;negative;neither
3186;1279290752707842059;Sat Jul 04 05:47:38 +0000 2020;calling out or correction;negative;neither
3187;1279294567519522817;Sat Jul 04 06:02:47 +0000 2020;irrelevant;positive;hate_speech
3188;1279339223842242561;Sat Jul 04 09:00:14 +0000 2020;calling out or correction;negative;offensive_language
3189;1279342986967625730;Sat Jul 04 09:15:11 +0000 2020;conspiracy;positive;neither
3190;1279357085969534976;Sat Jul 04 10:11:13 +0000 2020;conspiracy;positive;neither
3191;1279379870708125696;Sat Jul 04 11:41:45 +0000 2020;fake cure;neutral;neither
3192;1279391435784171522;Sat Jul 04 12:27:42 +0000 2020;politics;negative;hate_speech
3193;1279408416319057920;Sat Jul 04 13:35:11 +0000 2020;conspiracy;neutral;offensive_language
3194;1279409468955033601;Sat Jul 04 13:39:22 +0000 2020;false fact or prevention;positive;neither
3195;1279429810125668352;Sat Jul 04 15:00:12 +0000 2020;ambiguous or hard to classify;negative;offensive_language
3196;1279446947452108805;Sat Jul 04 16:08:17 +0000 2020;sarcasm or satire;positive;neither
3197;1279449973344501761;Sat Jul 04 16:20:19 +0000 2020;conspiracy;negative;neither
3198;1279456879475908608;Sat Jul 04 16:47:45 +0000 2020;calling out or correction;neutral;neither
3199;1279469205977432064;Sat Jul 04 17:36:44 +0000 2020;sarcasm or satire;negative;offensive_language
3200;1279470881979449344;Sat Jul 04 17:43:24 +0000 2020;conspiracy;negative;offensive_language
3201;1279472496648105984;Sat Jul 04 17:49:49 +0000 2020;conspiracy;positive;neither
3202;1279475067466903552;Sat Jul 04 18:00:02 +0000 2020;sarcasm or satire;negative;hate_speech
3203;1279482602043453446;Sat Jul 04 18:29:58 +0000 2020;sarcasm or satire;negative;neither
3204;1279486477639041027;Sat Jul 04 18:45:22 +0000 2020;false fact or prevention;positive;neither
3205;1279494190112571395;Sat Jul 04 19:16:01 +0000 2020;calling out or correction;positive;hate_speech
3206;1279508090220470272;Sat Jul 04 20:11:15 +0000 2020;calling out or correction;negative;neither
3207;1279513373932236800;Sat Jul 04 20:32:15 +0000 2020;politics;negative;offensive_language
3208;1279514384696594433;Sat Jul 04 20:36:16 +0000 2020;sarcasm or satire;neutral;offensive_language
3209;1279549703957499906;Sat Jul 04 22:56:36 +0000 2020;politics;positive;neither
3210;1279565679671357445;Sun Jul 05 00:00:05 +0000 2020;sarcasm or satire;negative;offensive_language
3211;1279568453742080002;Sun Jul 05 00:11:07 +0000 2020;conspiracy;negative;neither
3212;1279605082007330818;Sun Jul 05 02:36:40 +0000 2020;ambiguous or hard to classify;negative;neither
3213;1279618028099993600;Sun Jul 05 03:28:06 +0000 2020;false fact or prevention;positive;neither
3214;1279636819064303618;Sun Jul 05 04:42:46 +0000 2020;conspiracy;negative;neither
3215;1279715958869852160;Sun Jul 05 09:57:15 +0000 2020;irrelevant;positive;neither
3216;1279750112336633858;Sun Jul 05 12:12:58 +0000 2020;true prevention;positive;neither
3217;1279757871295746049;Sun Jul 05 12:43:47 +0000 2020;panic buying;positive;neither
3218;1279760691268911104;Sun Jul 05 12:55:00 +0000 2020;conspiracy;negative;neither
3219;1279766556344553472;Sun Jul 05 13:18:18 +0000 2020;conspiracy;negative;hate_speech
3220;1279769628655472642;Sun Jul 05 13:30:31 +0000 2020;conspiracy;negative;neither
3221;1279813449594408960;Sun Jul 05 16:24:38 +0000 2020;ambiguous or hard to classify;negative;neither
3222;1279826494781562894;Sun Jul 05 17:16:29 +0000 2020;conspiracy;neutral;neither
3223;1279848000156663810;Sun Jul 05 18:41:56 +0000 2020;calling out or correction;negative;neither
3224;1279851512739639297;Sun Jul 05 18:55:53 +0000 2020;calling out or correction;negative;hate_speech
3225;1279859122154995715;Sun Jul 05 19:26:08 +0000 2020;conspiracy;neutral;neither
3226;1279867068838490115;Sun Jul 05 19:57:42 +0000 2020;sarcasm or satire;positive;neither
3227;1279873190970482694;Sun Jul 05 20:22:02 +0000 2020;calling out or correction;negative;offensive_language
3228;1279878844862926848;Sun Jul 05 20:44:30 +0000 2020;conspiracy;negative;neither
3229;1279882629173706756;Sun Jul 05 20:59:32 +0000 2020;politics;negative;hate_speech
3230;1279892046149570560;Sun Jul 05 21:36:57 +0000 2020;sarcasm or satire;positive;offensive_language
3231;1279895718266839045;Sun Jul 05 21:51:33 +0000 2020;irrelevant;negative;offensive_language
3232;1279929365317537793;Mon Jul 06 00:05:15 +0000 2020;conspiracy;neutral;neither
3233;1279985050629681152;Mon Jul 06 03:46:31 +0000 2020;conspiracy;positive;neither
3234;1280040312791072768;Mon Jul 06 07:26:07 +0000 2020;calling out or correction;negative;neither
3235;1280045476709126144;Mon Jul 06 07:46:38 +0000 2020;calling out or correction;positive;neither
3236;1280067665239977987;Mon Jul 06 09:14:48 +0000 2020;conspiracy;positive;neither
3237;1280101914215174144;Mon Jul 06 11:30:54 +0000 2020;calling out or correction;negative;hate_speech
3238;1280115477667250179;Mon Jul 06 12:24:47 +0000 2020;conspiracy;positive;neither
3239;1280125408890028034;Mon Jul 06 13:04:15 +0000 2020;politics;neutral;hate_speech
3240;1280135783605772288;Mon Jul 06 13:45:29 +0000 2020;conspiracy;negative;neither
3241;1280167106588409857;Mon Jul 06 15:49:57 +0000 2020;ambiguous or hard to classify;negative;offensive_language
3242;1280196842601492481;Mon Jul 06 17:48:06 +0000 2020;calling out or correction;negative;neither
3243;1280202714035695622;Mon Jul 06 18:11:26 +0000 2020;calling out or correction;negative;hate_speech
3244;1280207948778745857;Mon Jul 06 18:32:14 +0000 2020;calling out or correction;negative;offensive_language
3245;1280208806262083585;Mon Jul 06 18:35:39 +0000 2020;calling out or correction;negative;neither
3246;1280217393386729473;Mon Jul 06 19:09:46 +0000 2020;conspiracy;negative;hate_speech
3247;1280224107267678208;Mon Jul 06 19:36:27 +0000 2020;conspiracy;positive;offensive_language
3248;1280230537110540290;Mon Jul 06 20:02:00 +0000 2020;calling out or correction;negative;neither
3249;1280231126141939721;Mon Jul 06 20:04:20 +0000 2020;sarcasm or satire;negative;hate_speech
3250;1280231500718489609;Mon Jul 06 20:05:49 +0000 2020;calling out or correction;positive;neither
3251;1280238137109655552;Mon Jul 06 20:32:12 +0000 2020;fake cure;positive;neither
3252;1280242007257026561;Mon Jul 06 20:47:34 +0000 2020;sarcasm or satire;negative;offensive_language
3253;1280243480753733633;Mon Jul 06 20:53:26 +0000 2020;calling out or correction;neutral;offensive_language
3254;1280260100821790721;Mon Jul 06 21:59:28 +0000 2020;calling out or correction;negative;offensive_language
3255;1280268211846623237;Mon Jul 06 22:31:42 +0000 2020;politics;negative;hate_speech
3256;1280271742821371905;Mon Jul 06 22:45:44 +0000 2020;calling out or correction;negative;offensive_language
3257;1280288904797548544;Mon Jul 06 23:53:56 +0000 2020;calling out or correction;negative;offensive_language
3258;1280314276566257664;Tue Jul 07 01:34:45 +0000 2020;true prevention;negative;neither
3259;1280324022194995200;Tue Jul 07 02:13:28 +0000 2020;fake cure;positive;neither
3260;1280334011190194176;Tue Jul 07 02:53:10 +0000 2020;sarcasm or satire;neutral;neither
3261;1280337986241118208;Tue Jul 07 03:08:58 +0000 2020;sarcasm or satire;negative;offensive_language
3262;1280372336210989057;Tue Jul 07 05:25:27 +0000 2020;sarcasm or satire;positive;neither
3263;1280388428127928320;Tue Jul 07 06:29:24 +0000 2020;politics;negative;neither
3264;1280389691712274432;Tue Jul 07 06:34:25 +0000 2020;conspiracy;neutral;neither
3265;1280391546873905153;Tue Jul 07 06:41:47 +0000 2020;conspiracy;negative;offensive_language
3266;1280392808461824001;Tue Jul 07 06:46:48 +0000 2020;fake cure;neutral;neither
3267;1280398153603301379;Tue Jul 07 07:08:03 +0000 2020;news;negative;neither
3268;1280400729153421313;Tue Jul 07 07:18:17 +0000 2020;irrelevant;positive;offensive_language
3269;1280400990366294018;Tue Jul 07 07:19:19 +0000 2020;calling out or correction;positive;neither
3270;1280413769290702849;Tue Jul 07 08:10:06 +0000 2020;ambiguous or hard to classify;positive;neither
3271;1280414430572888064;Tue Jul 07 08:12:43 +0000 2020;sarcasm or satire;positive;neither
3272;1280421053244641281;Tue Jul 07 08:39:02 +0000 2020;conspiracy;negative;neither
3273;1280453321967501312;Tue Jul 07 10:47:16 +0000 2020;conspiracy;positive;neither
3274;1280453901901352960;Tue Jul 07 10:49:34 +0000 2020;news;negative;neither
3275;1280476679622799361;Tue Jul 07 12:20:05 +0000 2020;conspiracy;positive;neither
3276;1280477926878740482;Tue Jul 07 12:25:02 +0000 2020;sarcasm or satire;positive;neither
3277;1280484441815756805;Tue Jul 07 12:50:55 +0000 2020;conspiracy;neutral;offensive_language
3278;1280492166318563330;Tue Jul 07 13:21:37 +0000 2020;calling out or correction;negative;neither
3279;1280502733028626432;Tue Jul 07 14:03:36 +0000 2020;calling out or correction;negative;neither
3280;1280504241841471491;Tue Jul 07 14:09:36 +0000 2020;politics;negative;neither
3281;1280514443059888130;Tue Jul 07 14:50:08 +0000 2020;fake cure;positive;neither
3282;1280514443064082437;Tue Jul 07 14:50:08 +0000 2020;false fact or prevention;positive;neither
3283;1280515232989921282;Tue Jul 07 14:53:17 +0000 2020;conspiracy;neutral;neither
3284;1280522991248474112;Tue Jul 07 15:24:06 +0000 2020;conspiracy;negative;hate_speech
3285;1280523268747739136;Tue Jul 07 15:25:12 +0000 2020;fake cure;positive;neither
3286;1280528654834040834;Tue Jul 07 15:46:37 +0000 2020;sarcasm or satire;negative;neither
3287;1280531350475464706;Tue Jul 07 15:57:19 +0000 2020;sarcasm or satire;negative;neither
3288;1280537562919075842;Tue Jul 07 16:22:00 +0000 2020;calling out or correction;negative;neither
3289;1280546751229890560;Tue Jul 07 16:58:31 +0000 2020;sarcasm or satire;neutral;neither
