;tweetid;stance;temporal;hate;sentiment
7622;1508323076122963970;believe;future;neither;positive
7623;1508352072583987201;believe;present;neither;positive
7624;1508355682956939267;believe;future;neither;neutral
7625;1508380072230760449;believe;future;offensive_language;neutral
7626;1508382891033907208;believe;past;neither;neutral
7627;1508389104232321027;believe;future;offensive_language;neutral
7628;1508390973868437505;believe;future;neither;neutral
7629;1508403553257549829;believe;future;offensive_language;neutral
7630;1508418053075259427;believe;future;neither;neutral
7631;1508421337295069188;believe;future;neither;neutral
7632;1508497568468066308;believe;future;neither;positive
7633;1508497628467662849;believe;future;neither;positive
7634;1508497879983345675;believe;past;neither;positive
7635;1508500173365780480;believe;future;neither;neutral
7636;1508502831161962498;believe;past;neither;neutral
7637;1508530233615429634;believe;future;neither;positive
7638;1508538542523236352;believe;future;neither;neutral
7639;1508555710853877761;believe;future;neither;neutral
7640;1508569985047801856;believe;present;neither;positive
7641;1508602569639215107;believe;present;neither;positive
7642;1508626647985049606;believe;future;neither;neutral
7643;1508630276817436674;believe;past;offensive_language;neutral
7644;1508644891168890889;believe;present;neither;positive
7645;1508647181112295424;believe;present;neither;positive
7646;1508650129271803906;believe;future;neither;positive
7647;1508652418598588419;believe;future;neither;positive
7648;1508653139855089669;believe;future;offensive_language;positive
7649;1508667459502440451;believe;future;neither;neutral
7650;1508667810905477127;believe;future;neither;positive
7651;1508670823825125379;believe;future;neither;positive
7652;1508676110804045824;believe;past;neither;neutral
7653;1508693821973950467;believe;future;neither;positive
7654;1508707077832814598;believe;future;neither;neutral
7655;1508739409558003713;believe;future;neither;neutral
7656;1508751743286652929;believe;past;neither;neutral
7657;1508753707613184001;believe;present;neither;positive
7658;1508791005667016705;believe;future;neither;positive
7659;1508799148757245964;believe;future;offensive_language;neutral
7660;1508802756081029123;believe;future;neither;neutral
7661;1508827396736270336;believe;future;neither;neutral
7662;1508835388357554183;believe;present;offensive_language;positive
7663;1508836119978328072;believe;future;neither;positive
7664;1508847528560758795;believe;past;neither;positive
7665;1508850103334801413;believe;future;neither;neutral
7666;1508852667220697089;believe;future;neither;neutral
7667;1508892945721827332;believe;future;offensive_language;positive
7668;1508907575034585096;believe;future;offensive_language;neutral
7669;1508907779578220545;believe;future;neither;neutral
7670;1508911835713441792;believe;future;offensive_language;neutral
7671;1508918397672828929;believe;future;neither;neutral
7672;1508921647071477764;believe;future;neither;neutral
7673;1508934208286507008;believe;future;neither;neutral
7674;1508937242680737797;believe;future;hate_speech;neutral
7675;1508939079437664257;believe;present;neither;positive
7676;1508956578950569991;believe;present;neither;positive
7677;1508964489026322433;believe;future;neither;neutral
7678;1508971678633795595;believe;future;neither;positive
7679;1508972989450178560;believe;future;neither;neutral
7680;1508980166801903620;believe;future;neither;positive
7681;1508998050630742016;believe;past;neither;neutral
7682;1509016821214724097;believe;future;neither;neutral
7683;1509097357782224896;believe;present;neither;positive
7684;1509132159805980674;believe;future;offensive_language;neutral
7685;1509147691724464132;believe;future;neither;neutral
7686;1509173949078413317;believe;future;neither;neutral
7687;1509186632594993152;believe;future;hate_speech;neutral
7688;1509225609964052483;believe;future;offensive_language;positive
7689;1509243059829100555;believe;future;neither;neutral
7690;1509249069818036229;believe;future;neither;positive
7691;1509277310180020224;believe;future;offensive_language;neutral
7692;1509285325046120449;believe;past;neither;neutral
7693;1509325793150656513;believe;future;neither;neutral
7694;1509338084818698250;believe;future;neither;neutral
7695;1509343367951691781;believe;future;neither;positive
7696;1509349884998135808;believe;future;neither;positive
7697;1509350902217420800;believe;future;neither;positive
7698;1509355671493672964;believe;future;neither;neutral
7699;1509360937395908608;believe;future;offensive_language;positive
7700;1509363637319655427;believe;future;neither;positive
7701;1509369139995029505;believe;future;neither;neutral
7702;1509373913930903559;believe;past;neither;neutral
7703;1509386581211189251;believe;future;neither;neutral
7704;1509388164036714498;believe;future;neither;neutral
7705;1509421645663981574;believe;future;offensive_language;neutral
7706;1509451649542021122;believe;future;neither;neutral
7707;1509492971154153473;believe;future;neither;neutral
7708;1509511622326378503;believe;present;neither;positive
7709;1509516392038555651;believe;past;neither;positive
7710;1509520663714967563;believe;future;neither;positive
7711;1509531165635473408;believe;future;neither;positive
7712;1509535411554639876;believe;future;neither;positive
7713;1509536621594836995;believe;future;neither;positive
7714;1509539554717405189;believe;future;neither;positive
7715;1509549494756597764;believe;present;offensive_language;positive
7716;1509551361385402374;believe;future;neither;positive
7717;1509570853465436164;believe;future;neither;positive
7718;1509573498880069635;believe;past;neither;neutral
7719;1509581769061724161;believe;future;neither;positive
7720;1509592483637964806;believe;past;offensive_language;neutral
7721;1509593836351283213;believe;future;neither;positive
7722;1509602442106875910;believe;future;offensive_language;positive
7723;1509610731410448387;believe;future;neither;neutral
7724;1509617471136874498;believe;future;neither;positive
7725;1509629991394455556;believe;future;neither;positive
7726;1509641000406302729;believe;past;neither;positive
7727;1509714133805019171;believe;present;neither;positive
7728;1509728743065071618;believe;future;neither;neutral
7729;1509744285331386372;believe;future;neither;positive
7730;1509778569777627137;believe;past;neither;positive
7731;1509787193786646529;believe;future;offensive_language;positive
7732;1509803238781960194;believe;future;offensive_language;positive
7733;1509816263396278282;believe;present;offensive_language;positive
7734;1509821262851284997;believe;future;offensive_language;neutral
7735;1509834072453005313;believe;future;neither;positive
7736;1509849699255463948;believe;future;neither;neutral
7737;1509849868319485954;believe;past;neither;neutral
7738;1509850051971096579;believe;future;offensive_language;positive
7739;1509853111611015170;believe;future;neither;neutral
7740;1509877587572523012;believe;present;offensive_language;positive
7741;1509899521081282560;believe;future;offensive_language;neutral
7742;1509904070890328064;believe;future;offensive_language;neutral
7743;1509910155915403265;believe;future;neither;neutral
7744;1509912772632616961;believe;future;neither;positive
7745;1509938650037039107;believe;present;neither;positive
7746;1509941779931578375;believe;future;neither;neutral
7747;1509942594238828554;believe;present;neither;positive
7748;1509953624302100485;believe;future;neither;neutral
7749;1509961942907056129;believe;future;neither;neutral
7750;1509986874361667585;believe;future;neither;neutral
7751;1510029573085356039;believe;past;neither;positive
7752;1510040085097598984;believe;future;neither;neutral
7753;1510048825662074880;believe;present;neither;positive
7754;1510053270676549642;believe;future;neither;neutral
7755;1510058748861349894;believe;future;offensive_language;positive
7756;1510065894994587650;believe;future;neither;positive
7757;1510082684638302208;believe;past;neither;positive
7758;1510090390950580232;believe;future;hate_speech;positive
7759;1510140982184054785;believe;future;neither;neutral
7760;1510151562827427856;believe;past;neither;positive
7761;1510165384439209988;believe;future;offensive_language;positive
7762;1510167360426160129;believe;future;neither;positive
7763;1510168904307412995;believe;present;neither;positive
7764;1510195603065692163;believe;future;neither;positive
7765;1510201175051755520;believe;present;offensive_language;positive
7766;1510207027318042631;believe;future;offensive_language;positive
7767;1510209517593714692;believe;future;neither;positive
7768;1510235063904047111;believe;future;neither;neutral
7769;1510236242713141255;believe;future;neither;positive
7770;1510267290285223942;believe;past;neither;positive
7771;1510267528139792390;believe;future;neither;positive
7772;1510274075209261064;believe;past;neither;neutral
7773;1510294459224760325;believe;future;offensive_language;neutral
7774;1510305550596141067;believe;future;neither;neutral
7775;1510325493253476354;believe;future;neither;positive
7776;1510333066849533957;believe;future;neither;neutral
7777;1510336930633981966;believe;present;neither;positive
7778;1510343571940904965;believe;future;neither;positive
7779;1510352537211183107;believe;present;neither;positive
7780;1510355987626139661;believe;future;neither;neutral
7781;1510360963408707586;believe;future;neither;positive
7782;1510369981816786945;believe;past;offensive_language;positive
7783;1510374647476326401;believe;future;neither;positive
7784;1510377452157038596;believe;future;offensive_language;neutral
7785;1510407217282965511;believe;present;neither;positive
7786;1510422604359766016;believe;future;neither;neutral
7787;1510445041235410949;believe;future;offensive_language;positive
7788;1510448979321962500;believe;future;neither;positive
