;tweetid;topic;stance;hate;sentiment
3232;1201071737821114368;1;1.0;neither;negative
3233;1203939184190382080;2;1.0;offensive_language;negative
3234;1202024192817979392;2;1.0;offensive_language;positive
3235;1202586497670504448;1;1.0;offensive_language;positive
3236;1202548284428038145;1;1.0;neither;positive
3237;1200986773662228481;1;0.0;neither;positive
3238;1205107099602161664;1;1.0;offensive_language;neutral
3239;1203324476068376577;2;0.0;offensive_language;negative
3240;1204579253380993024;1;1.0;offensive_language;neutral
3241;1202840639752343552;2;1.0;neither;negative
3242;1205486519831728128;2;1.0;neither;positive
3243;1202051955402493952;1;0.0;offensive_language;neutral
3244;1205554077813395456;1;0.0;offensive_language;negative
3245;1204820770238746624;1;0.0;offensive_language;positive
3246;1200937013567877120;1;1.0;neither;neutral
3247;1204590023732916225;1;1.0;offensive_language;negative
3248;1204157506299318278;1;1.0;offensive_language;negative
3249;1204787073422692354;1;1.0;neither;neutral
3250;1204660207000797190;1;1.0;neither;neutral
3251;1202943575320879104;1;0.0;neither;neutral
3252;1204150445809250306;1;1.0;neither;neutral
3253;1201912638382497793;1;1.0;offensive_language;negative
3254;1201237195866230787;1;1.0;neither;positive
3255;1201022438504452098;1;1.0;offensive_language;negative
3256;1205105077159104513;2;1.0;offensive_language;positive
3257;1203702101194477569;2;1.0;neither;neutral
3258;1203620131609423872;4;1.0;neither;negative
3259;1203594574607855616;1;0.0;offensive_language;neutral
3260;1202272645607280640;1;0.0;neither;negative
3261;1204889950363246600;1;1.0;neither;positive
3262;1202782501665566730;2;1.0;neither;positive
3263;1202615903705354241;4;1.0;neither;positive
3264;1205274499974696966;2;1.0;neither;positive
3265;1205624252101062656;2;1.0;neither;neutral
3266;1200990489186459648;1;1.0;neither;neutral
3267;1202609149005176834;1;1.0;neither;positive
3268;1203744006943002624;1;0.0;offensive_language;negative
3269;1205354763128320000;2;1.0;neither;negative
3270;1204308201463783424;5;1.0;offensive_language;positive
3271;1202198401523355651;2;1.0;offensive_language;negative
3272;1201245796169080832;1;0.0;neither;neutral
3273;1200996910401650688;2;1.0;neither;negative
3274;1202964541354713088;1;1.0;offensive_language;negative
3275;1205246964100685824;1;0.0;neither;negative
3276;1202280612457005057;2;1.0;offensive_language;positive
3277;1200974414843502597;1;1.0;neither;negative
3278;1204830931250491398;2;1.0;neither;positive
3279;1203746717213978624;1;1.0;neither;neutral
3280;1202925242168954881;1;1.0;offensive_language;positive
3281;1203081445289234432;2;1.0;neither;positive
3282;1203220084019408896;2;0.0;neither;neutral
3283;1202702661214040064;1;1.0;neither;negative
3284;1204503023533383685;1;1.0;offensive_language;negative
3285;1204762489478688768;2;1.0;offensive_language;neutral
3286;1202942488618684417;1;-1.0;neither;negative
3287;1202207067068600320;1;1.0;neither;neutral
3288;1204980555558916097;1;1.0;offensive_language;positive
3289;1204436093854199808;1;1.0;offensive_language;neutral
3290;1204010965601280002;2;1.0;neither;positive
3291;1200928174110060544;2;1.0;neither;positive
3292;1200945939151634433;1;1.0;neither;negative
3293;1200936533861314560;4;1.0;neither;positive
3294;1201079766184390656;1;1.0;neither;positive
3295;1204242301800849409;3;1.0;neither;negative
3296;1204876897974280192;3;1.0;neither;positive
3297;1202293408426938368;1;1.0;offensive_language;negative
3298;1205367881120329729;2;-1.0;offensive_language;positive
3299;1205541370351386624;4;1.0;offensive_language;negative
3300;1202790774536122368;1;1.0;neither;neutral
3301;1203408199371644928;1;0.0;neither;positive
3302;1204720647701770240;1;1.0;neither;positive
3303;1201080016072839168;1;1.0;offensive_language;positive
3304;1205464909175304197;1;1.0;neither;negative
3305;1204480233866498052;2;1.0;neither;positive
3306;1205465148326055936;2;-1.0;offensive_language;negative
3307;1203039652720136192;2;1.0;neither;positive
3308;1201920259005014024;2;1.0;offensive_language;positive
3309;1200990655314583552;1;1.0;neither;neutral
3310;1203291768046927872;2;1.0;neither;positive
3311;1203705424912015360;1;-1.0;neither;positive
3312;1205304659386273792;4;1.0;neither;negative
3313;1205420676607356931;2;1.0;neither;negative
3314;1200928179138912256;1;-1.0;neither;neutral
3315;1201058069339418624;1;1.0;offensive_language;positive
3316;1200960428618264577;2;-1.0;offensive_language;positive
3317;1204401672803487744;2;1.0;offensive_language;negative
3318;1203783110657134592;1;-1.0;neither;negative
3319;1205387885798543360;2;1.0;neither;neutral
3320;1200957429388861441;5;1.0;offensive_language;neutral
3321;1201986567478239232;1;1.0;offensive_language;positive
3322;1202596528898097152;2;0.0;hate_speech;negative
3323;1201070029690855424;1;1.0;neither;neutral
3324;1205216239976497152;1;1.0;neither;positive
3325;1203679409024188416;3;1.0;neither;negative
3326;1204048959750246400;2;1.0;neither;positive
3327;1205235414828666880;2;1.0;offensive_language;negative
3328;1204883229003546624;1;1.0;offensive_language;neutral
3329;1201083005718159360;1;1.0;offensive_language;neutral
3330;1201870443038330880;2;-1.0;neither;negative
3331;1203154470420402176;5;1.0;neither;negative
3332;1204732050152005632;1;1.0;offensive_language;neutral
3333;1204985561070465024;1;1.0;offensive_language;positive
3334;1204807688741441538;1;-1.0;neither;negative
3335;1201071913088552961;4;1.0;neither;positive
3336;1203074843316371458;1;1.0;neither;neutral
3337;1201070574631559168;2;1.0;offensive_language;negative
3338;1203053412906127360;1;0.0;offensive_language;positive
3339;1205508526778572802;1;1.0;neither;neutral
3340;1203259066358927360;2;1.0;neither;positive
3341;1204436350130372608;3;1.0;neither;neutral
3342;1205078037500321794;1;1.0;neither;negative
3343;1205012114508632064;5;1.0;neither;negative
3344;1202833863946506240;1;-1.0;hate_speech;negative
3345;1202868069107822592;1;1.0;neither;neutral
3346;1201410630235959298;2;1.0;offensive_language;negative
3347;1203817953034219521;2;1.0;neither;positive
3348;1204733945511923713;1;-1.0;neither;positive
3349;1202701702631239680;2;1.0;neither;negative
3350;1204704797149945856;2;1.0;neither;positive
3351;1203658226123890688;1;0.0;neither;negative
3352;1204411601106821121;2;1.0;offensive_language;negative
3353;1204750810153775104;5;1.0;neither;negative
3354;1204811682758967296;3;1.0;neither;positive
3355;1203049640507117574;1;1.0;neither;positive
3356;1205231351730974724;1;1.0;offensive_language;negative
3357;1202939225886351362;1;1.0;offensive_language;negative
3358;1202275095651192832;3;-1.0;offensive_language;negative
3359;1204736576229642241;3;1.0;neither;negative
3360;1205534193440051201;1;1.0;offensive_language;positive
3361;1204403290437492736;1;1.0;offensive_language;positive
3362;1204286872731766785;2;0.0;neither;negative
3363;1203754904046714881;3;1.0;neither;positive
3364;1204533848161304577;3;1.0;neither;negative
3365;1204488496242659333;3;1.0;neither;negative
3366;1200957273444499456;5;1.0;neither;negative
3367;1202798256683655168;4;0.0;offensive_language;negative
3368;1205131983749296129;1;0.0;offensive_language;positive
3369;1204002930266955777;5;1.0;neither;neutral
3370;1201495370364309504;1;1.0;neither;positive
3371;1205064825992286208;1;1.0;neither;positive
3372;1202734273452744704;2;1.0;neither;positive
3373;1204466625111572480;3;1.0;offensive_language;negative
3374;1202934273675866113;1;1.0;offensive_language;negative
3375;1202699507298951168;1;1.0;neither;negative
3376;1204787508891926528;1;1.0;offensive_language;positive
3377;1204932713272115201;1;1.0;offensive_language;positive
3378;1204478336644386816;2;1.0;offensive_language;positive
3379;1203765887557341188;1;1.0;neither;negative
3380;1203391779711664129;2;1.0;neither;neutral
3381;1203420474291707904;4;1.0;offensive_language;positive
3382;1202550983240429570;1;1.0;offensive_language;positive
3383;1201690870313078789;1;0.0;offensive_language;positive
3384;1201079874972246016;2;1.0;offensive_language;negative
3385;1204334862406078464;1;1.0;offensive_language;positive
3386;1204441269507907586;2;1.0;neither;positive
3387;1203405640804245505;1;-1.0;neither;neutral
3388;1203043943920721920;3;1.0;neither;negative
3389;1203152402934726656;1;1.0;neither;negative
3390;1204789178254462976;1;1.0;neither;neutral
3391;1204367483211304960;1;1.0;neither;negative
3392;1200935626536865793;3;1.0;neither;negative
3393;1204890560789700610;2;1.0;offensive_language;negative
3394;1203160910417649664;2;-1.0;neither;positive
3395;1204673198156996608;2;1.0;neither;negative
3396;1202611981548761088;1;1.0;neither;negative
3397;1201045943002505217;1;0.0;offensive_language;neutral
3398;1200939092239880193;1;0.0;neither;positive
3399;1200965619115409409;3;1.0;neither;neutral
3400;1204648128881647616;2;1.0;offensive_language;negative
3401;1204046592371830786;5;1.0;neither;negative
3402;1204784588557602821;1;1.0;offensive_language;negative
3403;1204619821939351557;2;1.0;neither;negative
3404;1204977589871431680;1;-1.0;offensive_language;positive
3405;1204408902869078016;2;1.0;neither;positive
3406;1205017289369645056;1;1.0;neither;positive
3407;1202368517884010496;1;1.0;neither;positive
3408;1203981329353846784;2;1.0;neither;negative
3409;1200978922264875009;2;-1.0;neither;neutral
3410;1202482562893066240;1;1.0;neither;positive
3411;1200971085010784257;3;1.0;offensive_language;negative
3412;1200960946547462144;1;1.0;neither;positive
3413;1204548825920262144;1;-1.0;neither;positive
3414;1203019242628534272;1;-1.0;neither;negative
3415;1204785192520564739;1;1.0;neither;positive
3416;1204115101906661376;5;1.0;neither;positive
3417;1202840132509810688;2;1.0;offensive_language;negative
3418;1203350021812445184;1;1.0;neither;neutral
3419;1205293906029469696;1;1.0;neither;positive
3420;1202339389600419841;2;1.0;neither;negative
3421;1202939516086095881;2;1.0;offensive_language;negative
3422;1202602849152225287;1;1.0;neither;negative
3423;1202854646102085632;1;0.0;offensive_language;positive
3424;1203056647964262400;1;1.0;neither;positive
3425;1202434149304287232;1;0.0;neither;neutral
3426;1205339759456878592;2;0.0;neither;positive
3427;1203060268164669441;1;1.0;neither;positive
3428;1202404180708732930;1;1.0;neither;negative
3429;1204936412715458561;2;0.0;offensive_language;positive
3430;1204193713477607424;2;1.0;neither;negative
3431;1205578134575308801;1;1.0;offensive_language;positive
3432;1203383962502127616;3;1.0;neither;neutral
3433;1201090080556765191;1;0.0;offensive_language;negative
3434;1203988778899034113;2;1.0;offensive_language;neutral
3435;1205407005835292672;1;-1.0;neither;negative
3436;1205041861494296576;2;1.0;offensive_language;negative
3437;1200927490102837248;2;1.0;neither;neutral
3438;1205239152993808407;3;1.0;neither;neutral
3439;1203926602821668865;1;1.0;neither;neutral
3440;1205118179682537473;1;1.0;neither;positive
3441;1201029047637164032;1;1.0;offensive_language;positive
3442;1201448886520315904;1;1.0;offensive_language;negative
3443;1201029098316926977;4;1.0;neither;positive
3444;1204417557165301761;3;1.0;neither;positive
3445;1200980880455430144;5;1.0;offensive_language;negative
3446;1204350143618854912;2;1.0;offensive_language;negative
3447;1205478574192517120;1;1.0;offensive_language;negative
3448;1204642351571800064;1;1.0;neither;positive
3449;1204581282916601856;2;0.0;neither;neutral
3450;1205548374331658240;1;1.0;offensive_language;positive
3451;1201022891166445569;2;1.0;neither;positive
3452;1205526272727830529;2;1.0;neither;positive
3453;1203009858510839808;1;1.0;neither;positive
3454;1204859485052911617;1;0.0;neither;neutral
3455;1204847959583518720;5;1.0;neither;neutral
3456;1205234417368739842;2;1.0;offensive_language;negative
3457;1203041508980596736;1;1.0;neither;neutral
3458;1204942917095370752;1;0.0;offensive_language;positive
3459;1201415406281543680;2;-1.0;offensive_language;negative
3460;1204568449382408192;4;1.0;neither;positive
3461;1200963850385805312;1;-1.0;offensive_language;negative
3462;1204281783409348608;2;1.0;neither;positive
3463;1204834737514254339;1;1.0;offensive_language;positive
3464;1204761766674219008;1;1.0;offensive_language;negative
3465;1202649321780469760;1;1.0;neither;positive
3466;1202945369740644354;1;1.0;neither;negative
3467;1201586119806214145;1;-1.0;neither;negative
3468;1204642584674484225;5;1.0;neither;positive
3469;1201012497232195584;2;1.0;neither;negative
3470;1202246982166667265;1;1.0;offensive_language;negative
3471;1204529846992326656;1;1.0;offensive_language;negative
3472;1204053675045457921;3;1.0;neither;positive
3473;1203414561514090496;1;1.0;neither;negative
3474;1203629113883418624;1;1.0;neither;negative
3475;1201583354136711169;1;1.0;neither;negative
3476;1203516007454773248;1;1.0;neither;positive
3477;1204351436508794880;1;1.0;neither;positive
3478;1202985388068888577;2;1.0;neither;positive
3479;1200980922142580736;1;0.0;offensive_language;positive
3480;1202961261371285506;2;1.0;offensive_language;negative
3481;1201082966920900608;5;1.0;neither;positive
3482;1204694966821425152;1;1.0;neither;positive
3483;1204390402918428672;4;1.0;neither;negative
3484;1201623486373908481;2;1.0;neither;positive
3485;1203415284834603009;1;1.0;offensive_language;neutral
3486;1201054932163543040;1;-1.0;neither;negative
3487;1202904682504445952;2;0.0;neither;negative
3488;1202609860673769472;1;1.0;neither;positive
3489;1201004967269679104;1;0.0;neither;positive
3490;1203757479470997504;2;-1.0;neither;negative
3491;1205210223318913024;4;1.0;neither;positive
3492;1203001067765665792;2;1.0;neither;positive
3493;1200930773701812224;1;1.0;offensive_language;positive
3494;1201171597643698177;2;1.0;neither;positive
3495;1200946864507494400;2;1.0;neither;neutral
3496;1204188992876363776;1;1.0;neither;neutral
3497;1201049212231790592;1;1.0;neither;positive
3498;1201078543746314240;4;1.0;neither;positive
3499;1201044079766671360;2;1.0;neither;negative
3500;1205209254199578624;2;1.0;offensive_language;positive
3501;1203699947024945152;3;1.0;neither;neutral
3502;1203389871244685319;1;1.0;offensive_language;positive
3503;1204627025819918337;5;1.0;offensive_language;negative
3504;1203041923155542019;1;1.0;neither;negative
3505;1204504668837175300;1;1.0;neither;negative
3506;1203368525437394944;1;1.0;offensive_language;negative
3507;1204458926839934978;2;-1.0;neither;negative
3508;1201074865089978369;2;1.0;neither;neutral
3509;1200968892287348736;2;1.0;neither;negative
3510;1201214576077033473;1;1.0;neither;negative
3511;1205476859787399168;1;0.0;offensive_language;negative
3512;1200971717230895104;1;1.0;offensive_language;positive
3513;1202342031881883648;4;1.0;neither;positive
3514;1203038189914644480;1;1.0;neither;neutral
3515;1200993950250622976;1;0.0;neither;neutral
3516;1201056880451366912;1;1.0;neither;negative
3517;1204853565778468870;5;1.0;neither;neutral
3518;1203971361993056257;1;1.0;neither;neutral
3519;1202915488680022016;1;1.0;offensive_language;neutral
3520;1201767441078063107;1;0.0;neither;negative
3521;1205367656657887232;2;1.0;offensive_language;negative
3522;1203323942699708416;1;1.0;neither;negative
3523;1204189394535665664;1;1.0;neither;positive
3524;1200979952692150272;1;1.0;neither;positive
3525;1201049197266526209;1;1.0;neither;positive
3526;1202622128350253056;1;1.0;neither;positive
3527;1205480022229868545;1;1.0;neither;positive
3528;1204876223932858368;2;1.0;offensive_language;positive
